Datetime;Feed flow;Reflux flow;Reflux temperature;Hot oil return temperature;Reboiler temperature;Column bottom temperature;Hot oil supply temperature;Hot oil flow
;1;2;3;4;5;6;7;8
;KG/H;KG/H;C;C;C;C;C;kg/hr
27-10-2017 9:00;1099.943182;2122.560299;124.1796355;174.5847446;205.6464274;195.4250875;219.6676499;8789.474077
27-10-2017 10:00;1100.802415;2093.189205;124.2830828;174.5871457;205.6500316;195.4337011;219.6293702;8813.087596
27-10-2017 11:00;1095.676973;2092.532227;124.3544747;174.5895467;205.6536359;195.433393;219.7075656;8836.701116
27-10-2017 12:00;1098.880471;2093.429751;124.3362549;174.5919477;205.6572401;195.4305384;219.7853325;8860.314635
27-10-2017 13:00;1097.672226;2104.579197;124.3589487;174.5943487;205.6608443;195.4282481;219.851696;8881.769565
27-10-2017 14:00;1096.956438;2103.082627;124.3992279;174.5939053;205.6645389;195.4535985;219.7734949;8884.956635
27-10-2017 15:00;1097.089877;2101.586058;124.3948701;174.5639986;205.6698401;195.5244296;219.714505;8883.998942
27-10-2017 16:00;1097.76702;2100.089488;124.3638253;174.5263021;205.6757326;195.5255877;219.6242324;8883.04125
27-10-2017 17:00;1137.758067;2101.372156;124.3942828;174.5762644;205.7652407;195.5303368;219.8717864;8888.452036
27-10-2017 18:00;1149.981047;2098.202835;124.4308099;174.6055719;205.8549558;195.5398965;220.0461598;8894.633266
27-10-2017 19:00;1151.813903;2101.838665;124.3600879;174.6400282;205.9514707;195.5634525;220.0499601;8897.95767
27-10-2017 20:00;1148.104573;2101.226332;124.4058746;174.6665847;205.9556382;195.4996516;220.0899181;8895.542273
27-10-2017 21:00;1149.018116;2101.153109;124.3817637;174.6733693;205.9740991;195.5262604;220.1799378;8902.164106
27-10-2017 22:00;1146.112319;2108.232031;124.3506351;174.6819233;205.9943611;195.5516034;220.0677828;8909.062286
27-10-2017 23:00;1149.700602;2107.584378;124.3601281;174.6904773;206.0146231;195.5769464;220.0158462;8915.960466
28-10-2017 0:00;1146.643856;2106.936725;124.3468585;174.6990313;206.0348851;195.6022895;220.0009078;8922.858646
28-10-2017 1:00;1147.577083;2106.289071;124.3526655;174.7076607;206.0551471;195.5633899;220.0135648;8929.702432
28-10-2017 2:00;1150.133991;2097.333057;124.3957495;174.760256;205.8392339;195.5677793;220.123619;8919.972144
28-10-2017 3:00;1149.610919;2097.862709;124.4713195;174.7427889;205.9116036;195.5438612;220.1223654;8913.032069
28-10-2017 4:00;1152.104948;2098.581888;124.5365944;174.7235053;205.9459341;195.5176945;220.048352;8913.228782
28-10-2017 5:00;1147.759839;2099.266239;124.5502379;174.7512184;205.8702766;195.5470706;219.9271428;8919.265954
28-10-2017 6:00;1150.839935;2100.263209;124.548684;174.774052;205.8275785;195.554267;220.0315017;8920.214654
28-10-2017 7:00;1153.532153;2101.26018;124.5212101;174.7968856;205.7848805;195.5735878;219.9159848;8921.163355
28-10-2017 8:00;1145.69288;2102.25715;124.5244497;174.8197193;205.7421824;195.5354804;220.0526339;8922.112056
28-10-2017 9:00;1149.309296;2103.25412;124.4976255;174.8425529;205.7007674;195.4437915;220.0063433;8923.060756
28-10-2017 10:00;1144.872803;2092.448875;124.4679039;174.6928562;205.8331031;195.5311228;220.0024813;8929.436216
28-10-2017 11:00;1147.817577;2121.744453;124.4921755;174.6865062;205.8849825;195.5663361;219.9733132;8931.651609
28-10-2017 12:00;1150.64051;2148.181585;124.4635761;174.7130108;205.9715536;195.5425528;220.1922845;8931.915138
28-10-2017 13:00;1150.035433;2152.347094;124.5229684;174.748737;206.040189;195.546235;220.2409535;8932.092729
28-10-2017 14:00;1150.02286;2152.142569;124.5721825;174.7814885;205.9994302;195.5447168;220.2634622;8949.128418
28-10-2017 15:00;1143.453051;2145.594069;124.6052805;174.8021126;206.0304226;195.4703818;220.2386409;8982.652605
28-10-2017 16:00;1147.701523;2157.621857;124.6112638;174.8227367;206.0614149;195.5111441;220.3029863;9065.616276
28-10-2017 17:00;1150.119254;2169.49832;124.6045022;174.8433608;206.0924073;195.5245565;220.3349276;9035.944036
28-10-2017 18:00;1147.484002;2173.117776;124.5860113;174.863974;206.125785;195.5313692;220.4198717;9097.130391
28-10-2017 19:00;1147.03405;2182.438146;124.5874874;174.8232078;206.132385;195.5541954;220.4068596;9112.288689
28-10-2017 20:00;1146.216211;2169.415641;124.6161537;174.8164063;206.1182771;195.4874253;220.4096441;9109.272575
28-10-2017 21:00;1145.210925;2170.932909;124.566958;174.8164063;206.1146842;195.5134364;220.3731504;9115.306471
28-10-2017 22:00;1114.10061;2200.224886;124.5924744;174.8164063;206.1110913;195.5462372;220.4351136;9053.575997
28-10-2017 23:00;1026.521202;2246.115684;124.6393888;174.8164063;206.1074984;195.5356702;220.4103274;9023.239941
29-10-2017 0:00;1026.265437;2238.691461;124.6100987;174.8164063;206.1039056;195.5673899;220.3324964;9012.780656
29-10-2017 1:00;1020.751366;2234.454461;124.5150092;174.8164063;206.1003127;195.5555294;220.3263431;9002.321371
29-10-2017 2:00;1019.549507;2230.217461;124.5026136;174.8164063;206.0967198;195.5604382;220.2170705;8991.862086
29-10-2017 3:00;1026.314249;2225.980461;124.5327526;174.8147834;206.0895677;195.5438879;220.2448145;8981.402801
29-10-2017 4:00;1026.261362;2222.992241;124.5292792;174.810347;206.07645;195.485988;220.3076945;8970.943516
29-10-2017 5:00;1024.734549;2225.632824;124.6718736;174.8058605;206.0632384;195.4375466;220.3811106;8960.484231
29-10-2017 6:00;1021.127429;2228.957185;124.8728444;174.8013739;206.0500268;195.4218018;220.2673906;8950.840147
29-10-2017 7:00;1027.480776;2232.281546;124.9062397;174.7968874;206.0368152;195.4090081;220.0837631;8956.584109
29-10-2017 8:00;1023.88978;2239.882882;125.0254835;174.7924009;206.0236036;195.3962145;220.2450669;9112.350222
29-10-2017 9:00;1026.052085;2228.594567;125.0176526;174.8001692;205.9836585;195.4499351;220.1499947;8955.417707
29-10-2017 10:00;1025.522111;2225.488969;125.0293773;174.8085271;205.9167521;195.4457897;220.0362185;8922.808982
29-10-2017 11:00;1023.600979;2227.717076;124.8991045;174.7968781;205.9079104;195.4230918;219.9939764;8918.942391
29-10-2017 12:00;1022.992923;2229.945182;124.8939935;174.7852292;205.8990687;195.4003938;219.9680857;8915.083817
29-10-2017 13:00;1023.815687;2226.601753;124.8934041;174.7251063;205.8449277;195.481438;220.1506484;8917.850075
29-10-2017 14:00;1022.971333;2241.573202;124.8857023;174.7168467;205.8324282;195.4297444;220.1206238;8923.607471
29-10-2017 15:00;1021.276332;2258.235215;124.9243705;174.7213487;205.8524935;195.4108798;220.1147665;8928.603742
29-10-2017 16:00;1022.304158;2245.911157;124.9664119;174.7258507;205.8725588;195.4260045;220.1320085;8933.600014
29-10-2017 17:00;1026.3733;2242.492278;125.0046638;174.726407;205.8835063;195.453422;220.091929;8931.024638
29-10-2017 18:00;1025.183974;2217.205695;124.9941633;174.7234308;205.8618513;195.456401;219.9957754;8920.18446
29-10-2017 19:00;1019.734593;2213.695124;125.0006994;174.7270237;205.8780677;195.4460797;220.0183256;8922.765628
29-10-2017 20:00;1023.448645;2224.642571;125.031664;174.7306165;205.8942841;195.4309854;220.0904438;8925.346796
29-10-2017 21:00;1021.43561;2225.149832;125.0660512;174.7342094;205.9105005;195.4051227;219.9765201;8927.927963
29-10-2017 22:00;1021.962513;2225.664882;124.997302;174.7378023;205.9267169;195.4209912;220.0478533;8930.509131
29-10-2017 23:00;1023.451282;2226.179933;124.9503642;174.7413951;205.9429333;195.4268036;220.1171095;8933.090299
30-10-2017 0:00;1019.43949;2226.694983;124.941197;174.744988;205.9591497;195.4268036;220.131614;8935.671466
30-10-2017 1:00;1023.195845;2227.210034;124.901286;174.748785;205.9747743;195.4268036;220.1163684;8938.164453
30-10-2017 2:00;1026.59548;2227.725084;124.9491032;174.758914;205.9734755;195.4268036;220.1011778;8937.4286
30-10-2017 3:00;1024.641374;2228.240134;124.9337709;174.7720413;205.9644165;195.4268036;220.0004175;8935.066732
30-10-2017 4:00;1021.141423;2228.610408;125.0431642;174.7851685;205.9553575;195.4267668;219.988199;8932.704864
30-10-2017 5:00;1025.563193;2228.835742;125.1046532;174.7982957;205.9462985;195.4226302;220.0009233;8930.342996
30-10-2017 6:00;1022.691528;2229.061077;125.1968706;174.811423;205.9372396;195.4157098;219.8554638;8927.981128
30-10-2017 7:00;1025.713693;2229.286412;125.1502416;174.8245502;205.9281806;195.4087894;219.9663476;8925.619261
30-10-2017 8:00;1020.014967;2229.511747;125.2561914;174.8376774;205.9191216;195.401869;220.0986867;8923.257393
30-10-2017 9:00;1059.318182;2229.737081;125.2970161;174.8502888;205.9110251;195.4054675;220.2310258;8920.968984
30-10-2017 10:00;1073.599944;2229.962416;125.396673;174.8479044;205.9164189;195.450513;220.2967254;8921.252145
30-10-2017 11:00;1075.548806;2230.187751;125.3107057;174.8385981;205.9261591;195.4399677;220.1883226;8922.809602
30-10-2017 12:00;1097.902083;2231.014872;125.4097145;174.8292918;205.9358992;195.4002995;220.2328935;8924.367059
30-10-2017 13:00;1104.325475;2232.442444;125.419443;174.8199855;205.9456393;195.4041921;220.2084763;8925.924516
30-10-2017 14:00;1102.466696;2233.870016;125.4215643;174.8106792;205.9553795;195.4025328;220.2188647;8927.481973
30-10-2017 15:00;1098.773286;2235.297588;125.3839243;174.8013729;205.9651196;195.4621474;220.2002792;8929.03943
30-10-2017 16:00;1100.972512;2234.062458;125.3615773;174.7922854;205.9748598;195.5485661;220.1431594;8930.574252
30-10-2017 17:00;1102.72767;2207.387079;125.3355884;174.7912365;205.9969891;195.5452282;220.1321127;8937.578817
30-10-2017 18:00;1096.504436;2205.930421;125.3324242;174.7929507;205.9982612;195.5698547;220.2362745;8940.489528
30-10-2017 19:00;1093.584092;2204.21663;125.3751422;174.796944;206.001347;195.5696075;220.2587008;8942.308383
30-10-2017 20:00;1100.186527;2202.502839;125.3493026;174.8009373;206.0044328;195.4697462;220.1573451;8944.127238
30-10-2017 21:00;1098.762251;2200.789048;125.3997586;174.8048037;206.0062511;195.4607515;220.2971876;8945.797695
30-10-2017 22:00;1094.96963;2189.36622;125.3762586;174.7439049;205.9955071;195.4779241;220.2461504;8947.877381
30-10-2017 23:00;1094.050652;2191.7438;125.3406473;174.749303;205.994278;195.5415813;220.1971959;8948.026951
31-10-2017 0:00;1098.81401;2207.69939;125.3167651;174.7636165;205.994278;195.5676822;220.2915632;8945.526006
31-10-2017 1:00;1100.272017;2208.641312;125.3427112;174.77793;205.994278;195.540735;220.2190783;8943.02506
31-10-2017 2:00;1098.471858;2207.087799;125.3688975;174.7922435;205.994278;195.5168442;220.2712574;8940.524114
31-10-2017 3:00;1096.927345;2205.534287;125.4134209;174.8065569;205.994278;195.4947513;220.1875629;8938.023169
31-10-2017 4:00;1097.127358;2203.980774;125.4173848;174.8208704;205.994278;195.4726585;220.3309022;8935.522223
31-10-2017 5:00;1097.525786;2202.427261;125.4564103;174.8351839;205.994278;195.4505657;220.2886434;8933.021277
31-10-2017 6:00;1101.437192;2200.873748;125.5281188;174.8314251;205.9976177;195.4259046;220.2712772;8932.737295
31-10-2017 7:00;1094.530631;2199.320236;125.5287062;174.7920171;206.0056683;195.4494259;220.1547292;8936.663116
31-10-2017 8:00;1099.226423;2204.378121;125.5106497;174.8452321;206.0053117;195.51086;220.3141876;8930.076552
31-10-2017 9:00;1097.46572;2203.687649;125.4865241;174.8546059;205.9942504;195.4389355;220.2438675;8929.267322
31-10-2017 10:00;1098.991356;2202.637613;125.4965662;174.8617621;206.0210547;195.4760314;220.2829746;8932.411731
31-10-2017 11:00;1095.351347;2200.12008;125.4568767;174.8117447;206.0185068;195.4903542;220.2451219;8928.445004
31-10-2017 12:00;1097.874264;2194.683357;125.4735869;174.7851992;206.0136265;195.4868799;220.2305515;8930.862393
31-10-2017 13:00;1101.863697;2185.1445;125.5212724;174.8067651;206.0387908;195.5309031;220.2671536;8932.48569
31-10-2017 14:00;1097.072465;2183.399888;125.5316993;174.828331;206.0639551;195.5664805;220.0888449;8934.108987
31-10-2017 15:00;1101.041357;2189.029492;125.6476654;174.8498969;206.0891194;195.5385539;220.1441771;8935.732284
31-10-2017 16:00;1103.335233;2200.189807;125.5695456;174.8714629;206.1142837;195.4735692;220.2805811;8937.355581
31-10-2017 17:00;1129.000391;2209.011636;125.6820381;174.8930288;206.139448;195.4286208;220.4566754;8938.978878
31-10-2017 18:00;1122.661706;2208.169111;125.8610762;174.9145947;206.1646123;195.4630359;220.5021238;8940.602175
31-10-2017 19:00;1125.69988;2207.326587;126.1746663;174.9348299;206.1874333;195.4497115;220.5145513;8942.15748
31-10-2017 20:00;1121.50157;2216.88687;127.124772;174.9345933;206.1753822;195.4549757;220.4619733;8942.848937
31-10-2017 21:00;1126.700747;2242.519335;127.7076116;174.9273924;206.1516918;195.4554137;220.3847154;8943.278405
31-10-2017 22:00;1127.132651;2243.963853;127.8822528;174.9201916;206.1280014;195.4536175;220.3059739;8943.707872
31-10-2017 23:00;1122.078685;2240.00573;127.9931801;174.9129908;206.104311;195.4500741;220.269859;8944.13734
